name	has_participant_tsv	has_participant_json	participant_columns	has_phenotype_dir	has_mri	nb_subjects	raw	fmriprep	freesurfer	mriqc
ds003548	True	True	['participant_id', 'education', 'bmi']	False	True	16	https://github.com/OpenNeuroDatasets/ds003548	n/a	n/a	n/a
ds003550	True	True	['participant_id', 'age', 'sex', 'handedness']	False	True	38	https://github.com/OpenNeuroDatasets/ds003550	n/a	n/a	n/a
ds003552	True	True	['participant_id', 'age', 'biological_sex', 'cap_size', 'block_1', 'block_2', 'block_3']	False	False	19	https://github.com/OpenNeuroDatasets/ds003552	n/a	n/a	n/a
ds003553	True	True	['participant_id', 'age', 'sex', 'handedness']	False	True	19	https://github.com/OpenNeuroDatasets/ds003553	n/a	n/a	n/a
ds003554	True	True	['participant_id', 'age', 'sex', 'handedness']	False	True	41	https://github.com/OpenNeuroDatasets/ds003554	n/a	n/a	n/a
ds003555	True	True	['participant_id', 'age', 'sex', 'pathology', 'eeg_montage']	False	False	30	https://github.com/OpenNeuroDatasets/ds003555	n/a	n/a	n/a
ds003563	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003563	n/a	n/a	n/a
ds003565	True	True	['participant_id', 'orig_ID', 'Sex', 'Age', 'Accuracy_Manipulation_5', 'Accuracy_Manipulation_6', 'Accuracy_Manipulation_7', 'Accuracy_Retention_5', 'Accuracy_Retention_6', 'Accuracy_Retention_7']	False	False	156	https://github.com/OpenNeuroDatasets/ds003565	n/a	n/a	n/a
ds003568	True	False	['participant_id', 'participant_age', 'sex', 'group']	False	True	51	https://github.com/OpenNeuroDatasets/ds003568	n/a	n/a	n/a
ds003569	True	True	['participant_id', 'age', 'sex', 'tsa_rt', 'tsw_rt', 'rs_rt', 'tsa_error', 'tsw_error', 'rs_error']	False	True	25	https://github.com/OpenNeuroDatasets/ds003569	n/a	n/a	n/a
ds003570	True	False	['participant_id', 'group', 'handedness', 'age', 'gender']	False	False	40	https://github.com/OpenNeuroDatasets/ds003570	n/a	n/a	n/a
ds003574	True	True	['participant_id', 'group_won_game', 'sub_reach_n3', 'age', 'sex', 'memory_face_game', 'memory_face_game_Z_score', 'memory_maze_game', 'memory_maze_game_Z_score']	False	True	18	https://github.com/OpenNeuroDatasets/ds003574	n/a	n/a	n/a
ds003590	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003590	n/a	n/a	n/a
ds003592	True	True	['participant_id', 'sex', 'site', 'agegroup', 'age', 'education', 'openneuro', 'flair_slicediff', 'rest_voldiff']	False	True	301	https://github.com/OpenNeuroDatasets/ds003592	n/a	n/a	n/a
ds003599	False	False	n/a	False	True	133	https://github.com/OpenNeuroDatasets/ds003599	n/a	n/a	n/a
ds003602	True	True	['participant_id', 'gender', 'age', 'Handedness', 'TwinNo', 'FamilyNo']	False	False	118	https://github.com/OpenNeuroDatasets/ds003602	n/a	n/a	n/a
ds003604	True	True	['participant_id', 'birthdate', 'sex', 'handedness_ses-5', 'handedness_ses-7', 'handedness_ses-9', 'ses-5_date_ST', 'ses-7_date_ST', 'ses-9_date_ST']	True	True	322	https://github.com/OpenNeuroDatasets/ds003604	n/a	n/a	https://github.com/OpenNeuroDatasets/ds003604/tree/main/derivatives/mriqc
ds003606	True	False	['participant_id', 'sex', 'age']	False	True	29	https://github.com/OpenNeuroDatasets/ds003606	n/a	n/a	n/a
ds003612	True	False	['participant_id', '        age', 'sex', 'group', 'HDT ', 'EHI', 'VMIQ']	False	True	51	https://github.com/OpenNeuroDatasets/ds003612	n/a	n/a	n/a
ds003620	True	True	['participant_id', 'study_date', 'sex', 'DOB', 'age', 'highest_level_of_ed', 'proficiency_English', 'vision_difficulty', 'hearing_impairments', 'neurological_psychiatric_diagnosis', 'medication', 'medication_if_y', 'neurological_illness_brain_injury', 'illness_if_y', 'tired', 'stress', 'alcohol_consumption', 'alcohol_consumption_if_y', 'caffeine_consumption', 'caffeine_consumption_if_y', 'glasses_contacts', 'glasses_contacts_prescription', 'glasses_contacts_reading', 'right_handed_score', 'handedness', 'included', 'condition', 'enviro_1_count', 'enviro_2_count', 'enviro_3_count', 'enviro_1_d_count', 'enviro_2_d_count', 'enviro_3_d_count', 'target_count_block_1', 'target_count_block_2', 'target_count_block_3', 'target_count_block_4', 'target_count_block_5', 'target_count_block_6', 'target_count_block_7', 'target_count_block_8', 'target_count_block_9', 'target_count_block_10', 'target_count_block_11', 'target_count_block_12', 'target_count_block_13', 'target_count_block_14', 'target_count_block_15']	False	False	44	https://github.com/OpenNeuroDatasets/ds003620	n/a	n/a	n/a
ds003626	False	False	n/a	False	False	10	https://github.com/OpenNeuroDatasets/ds003626	n/a	n/a	n/a
ds003633	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	12	https://github.com/OpenNeuroDatasets/ds003633	https://github.com/OpenNeuroDatasets/ds003633/tree/main/derivatives/preproc_meg-mne_mri-fmriprep	n/a	n/a
ds003638	True	True	['participant_id', 'UH2_ID', 'sex', 'age']	False	False	57	https://github.com/OpenNeuroDatasets/ds003638	n/a	n/a	n/a
ds003639	True	True	['participant_id', 'age', 'sex']	False	True	29	https://github.com/OpenNeuroDatasets/ds003639	n/a	n/a	n/a
ds003642	False	False	n/a	False	True	3	https://github.com/OpenNeuroDatasets/ds003642	n/a	n/a	n/a
ds003643	True	True	['participant_id', 'age', 'sex', 'correct_quiz_questions', 'total_quiz_questions']	False	True	112	https://github.com/OpenNeuroDatasets/ds003643	n/a	n/a	n/a
ds003645	True	True	['participant_id', 'age', 'gender']	False	True	18	https://github.com/OpenNeuroDatasets/ds003645	n/a	n/a	n/a
ds003646	False	False	n/a	False	True	77	https://github.com/OpenNeuroDatasets/ds003646	n/a	n/a	n/a
ds003647	True	True	['participant_id', 'experiment_id', 'anesthesia', 'treatment_1', 'treatment_2', 'treatment_3', 'treatment_4']	False	True	34	https://github.com/OpenNeuroDatasets/ds003647	n/a	n/a	n/a
ds003653	True	True	['participant_id', 'age', 'sex', 'group', 'group_dx', 'number_comorbid_dx', 'medload', 'iq', 'session']	False	True	87	https://github.com/OpenNeuroDatasets/ds003653	n/a	n/a	n/a
ds003655	True	True	['participant_id', 'orig_ID', 'Sex', 'Age', 'Accuracy_Manipulation_5', 'Accuracy_Manipulation_6', 'Accuracy_Manipulation_7', 'Accuracy_Retention_5', 'Accuracy_Retention_6', 'Accuracy_Retention_7']	False	False	156	https://github.com/OpenNeuroDatasets/ds003655	n/a	n/a	n/a
ds003659	False	False	n/a	False	True	3	https://github.com/OpenNeuroDatasets/ds003659	n/a	n/a	n/a
ds003661	False	False	n/a	False	True	5	https://github.com/OpenNeuroDatasets/ds003661	n/a	n/a	n/a
ds003669	False	False	n/a	False	True	47	https://github.com/OpenNeuroDatasets/ds003669	n/a	n/a	n/a
ds003670	True	True	['participant_id', 'gender', 'age', 'Height', 'Weight', 'Ethnicity', 'Race', 'Education', 'Handedness', 'Language', 'Prof', 'Exercise', 'Exercisehours', 'Stim', 'RepeatParticipants', 'ParticipantNote']	False	False	25	https://github.com/OpenNeuroDatasets/ds003670	n/a	n/a	n/a
ds003673	False	False	n/a	False	True	27	https://github.com/OpenNeuroDatasets/ds003673	n/a	n/a	n/a
ds003682	False	False	n/a	False	False	28	https://github.com/OpenNeuroDatasets/ds003682	n/a	n/a	n/a
ds003688	True	True	['participant_id', 'sex', 'age', 'handedness', 'language_dominance', 'language_dominance_technique', 'iEEG', 'fMRI', 'iEEG_hemisphere', 'high_density_grid']	False	True	63	https://github.com/OpenNeuroDatasets/ds003688	n/a	n/a	n/a
ds003690	True	True	['participant_id', 'age', 'sex', 'group', 'task_order', 'education_years', 'hand_laterality', 'eye_laterality', 'MoCA', 'smoker', 'pupil_data']	False	False	75	https://github.com/OpenNeuroDatasets/ds003690	n/a	n/a	n/a
ds003694	True	False	['participant_id', 'age', 'sex', 'handedness']	False	False	28	https://github.com/OpenNeuroDatasets/ds003694	n/a	n/a	n/a
ds003696	True	True	['participant_id', 'age', 'sex', 'hand', 'scanning_date1', 'scanning_date2']	False	True	30	https://github.com/OpenNeuroDatasets/ds003696	n/a	n/a	n/a
ds003701	True	True	['participant_id', 'age', 'sex', 'group']	False	True	96	https://github.com/OpenNeuroDatasets/ds003701	n/a	n/a	n/a
ds003702	True	True	['participant_id', 'orig_ID', 'Age', 'Handedness', 'Gender']	False	False	47	https://github.com/OpenNeuroDatasets/ds003702	n/a	n/a	n/a
ds003703	True	True	['participant_id', 'age', 'sex', 'hand']	False	False	34	https://github.com/OpenNeuroDatasets/ds003703	n/a	n/a	n/a
ds003707	False	False	n/a	False	True	36	https://github.com/OpenNeuroDatasets/ds003707	n/a	n/a	n/a
ds003708	True	False	['participant_id']	False	False	1	https://github.com/OpenNeuroDatasets/ds003708	n/a	n/a	n/a
ds003709	True	True	['participant_id', 'sex', 'age', 'handedness', 'group', 'MFQ', 'SHAPS']	False	True	51	https://github.com/OpenNeuroDatasets/ds003709	n/a	n/a	n/a
ds003710	True	True	['participant_id', 'sex', 'age_ses-1', 'age_ses-2', 'age_ses-3', 'age_ses-4', 'group']	False	False	13	https://github.com/OpenNeuroDatasets/ds003710	n/a	n/a	n/a
ds003711	True	False	['participant_id', 'age', 'sex']	False	True	35	https://github.com/OpenNeuroDatasets/ds003711	n/a	n/a	n/a
ds003714	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003714	n/a	n/a	n/a
ds003716	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003716	n/a	n/a	n/a
ds003717	True	False	['participant_id', 'age', 'sex', 'handedness', 'L_250', 'L_500', 'L_1000', 'L_2000', 'L_4000', 'L_6000', 'L_8000', 'R_250', 'R_500', 'R_1000', 'R_2000', 'R_4000', 'R_6000', 'R_8000']	False	True	60	https://github.com/OpenNeuroDatasets/ds003717	n/a	n/a	n/a
ds003720	False	False	n/a	False	True	5	https://github.com/OpenNeuroDatasets/ds003720	n/a	n/a	n/a
ds003721	True	True	['participant_id', 'age', 'sex', 'handedness']	False	True	35	https://github.com/OpenNeuroDatasets/ds003721	n/a	n/a	n/a
ds003722	True	True	['participant_id', 'gender', 'age', 'dominant hand']	False	False	10	https://github.com/OpenNeuroDatasets/ds003722	n/a	n/a	n/a
ds003739	True	True	['participant_id', 'gender', 'age', 'handedness', 'footedness']	False	False	30	https://github.com/OpenNeuroDatasets/ds003739	n/a	n/a	n/a
ds003745	True	False	['participant_id', 'age', 'sex', 'group']	False	True	97	https://github.com/OpenNeuroDatasets/ds003745	n/a	n/a	n/a
ds003751	True	True	['participant_id', 'age', 'sex', 'handedness']	False	False	40	https://github.com/OpenNeuroDatasets/ds003751	n/a	n/a	n/a
ds003752	False	False	n/a	False	True	3	https://github.com/OpenNeuroDatasets/ds003752	n/a	n/a	n/a
ds003753	True	True	['participant_id', 'Original_ID', 'sex', 'age']	False	False	25	https://github.com/OpenNeuroDatasets/ds003753	n/a	n/a	n/a
ds003754	True	False	['participant_id', 'age', 'sex']	False	True	44	https://github.com/OpenNeuroDatasets/ds003754	n/a	n/a	n/a
ds003758	True	False	['participant_id', 'age', 'sex']	False	True	15	https://github.com/OpenNeuroDatasets/ds003758	n/a	n/a	n/a
ds003763	True	False	['participant_id', 'age', 'sex', 'IAcc', 'mislocalization', 'drift_emerg_30', 'drift_emerg_60', 'drift_emerg_120', 'drift_emerg_240', 'drift_fading_15', 'drift_fading_30', 'drift_fading_60', 'drift_fading_120', 'drift_fading_240', 'test_own_15', 'test_own_30', 'test_own_60', 'test_own_120', 'test_own_240', 'control_own_15', 'control_own_30', 'control_own_60', 'control_own_120', 'control_own_240']	False	True	30	https://github.com/OpenNeuroDatasets/ds003763	n/a	n/a	n/a
ds003764	False	False	n/a	False	True	60	https://github.com/OpenNeuroDatasets/ds003764	n/a	n/a	n/a
ds003766	True	True	['participant_id', 'sex', 'age', 'hand']	False	False	31	https://github.com/OpenNeuroDatasets/ds003766	n/a	n/a	n/a
ds003768	False	False	n/a	False	True	33	https://github.com/OpenNeuroDatasets/ds003768	n/a	n/a	n/a
ds003770	True	True	['participant_id', 'age', 'gender', 'IQ_Raven', 'PANAS_ses-01_bef_pos', 'PANAS_ses-01_bef_neg', 'PANAS_ses-01_aft_pos', 'PANAS_ses-01_aft_neg', 'PANAS_ses-02_bef_pos', 'PANAS_ses-02_bef_neg', 'PANAS_ses-02_aft_pos', 'PANAS_ses-02_aft_neg', 'PANAS_ses-03_bef_pos', 'PANAS_ses-03_bef_neg', 'PANAS_ses-03_aft_pos', 'PANAS_ses-03_aft_neg', 'PANAS_ses-04_bef_pos', 'PANAS_ses-04_bef_neg', 'PANAS_ses-04_aft_pos', 'PANAS_ses-04_aft_neg', 'PANAS_ses-05_bef_pos', 'PANAS_ses-05_bef_neg', 'PANAS_ses-05_aft_pos', 'PANAS_ses-05_aft_neg', 'PANAS_ses-06_bef_pos', 'PANAS_ses-06_bef_neg', 'PANAS_ses-06_aft_pos', 'PANAS_ses-06_aft_neg', 'PANAS_ses-07_bef_pos', 'PANAS_ses-07_bef_neg', 'PANAS_ses-07_aft_pos', 'PANAS_ses-07_aft_neg', 'PANAS_ses-08_bef_pos', 'PANAS_ses-08_bef_neg', 'PANAS_ses-08_aft_pos', 'PANAS_ses-08_aft_neg', 'ICD-10-pre', 'ICD-10-post', 'MADRS-pre', 'MADRS-post', 'Zung_SDS-pre', 'Zung_SDS-post', 'BDI-pre', 'BDI-post', 'MC-SDS-pre', 'MC-SDS-post', 'TAS-26-pre', 'TAS-26-post', 'ECR-avoid-pre', 'ECR-anx-pre', 'ECR-avoid-post', 'ECR-anx-post', 'RRS-sum-pre', 'RRS-reflection-pre', 'RRS-brooding-pre', 'RRS-depr-pre', 'RRS-sum-post', 'RRS-reflection-post', 'RRS-brooding-post', 'RRS-depr-post', 'Edinburgh']	False	True	6	https://github.com/OpenNeuroDatasets/ds003770	n/a	n/a	n/a
ds003772	True	True	['participant_id', 'age', 'sex']	False	True	32	https://github.com/OpenNeuroDatasets/ds003772	n/a	n/a	n/a
ds003774	False	False	n/a	False	False	20	https://github.com/OpenNeuroDatasets/ds003774	n/a	n/a	n/a
ds003775	True	True	['participant_id', 'age', 'sex', 'ravlt_1', 'ravlt_5', 'ravlt_tot', 'ravlt_imm', 'ravlt_del', 'ravlt_rec', 'ravlt_fp', 'ds_forw', 'ds_back', 'ds_seq', 'ds_tot', 'tmt_2', 'tmt_3', 'tmt_4', 'cw_1', 'cw_2', 'cw_3', 'cw_4', 'vf_1', 'vf_2', 'vf_3']	False	False	111	https://github.com/OpenNeuroDatasets/ds003775	n/a	n/a	n/a
ds003777	True	False	['participant_id', 'acq_date']	False	True	4	https://github.com/OpenNeuroDatasets/ds003777	n/a	n/a	n/a
ds003778	False	False	n/a	False	True	32	https://github.com/OpenNeuroDatasets/ds003778	n/a	n/a	n/a
ds003782	True	False	['participant_id']	False	True	40	https://github.com/OpenNeuroDatasets/ds003782	n/a	n/a	n/a
ds003787	True	True	['participant_id', 'age', 'sex', 'group']	False	True	44	https://github.com/OpenNeuroDatasets/ds003787	https://github.com/OpenNeuroDatasets/ds003787/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003787/tree/main/derivatives/freesurfer	n/a
ds003789	True	False	['participant_id', 'age', 'sex', 'group']	False	True	32	https://github.com/OpenNeuroDatasets/ds003789	n/a	n/a	n/a
ds003791	True	True	['participant_id', 'Sex', 'Age', 'first_condition', 'code_in_Supplementary_Table1']	False	True	49	https://github.com/OpenNeuroDatasets/ds003791	n/a	n/a	n/a
ds003798	False	False	n/a	False	True	117	https://github.com/OpenNeuroDatasets/ds003798	https://github.com/OpenNeuroDatasets/ds003798/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003798/tree/main/derivatives/freesurfer	https://github.com/OpenNeuroDatasets/ds003798/tree/main/derivatives/mriqc
ds003799	True	True	['participant_id', 'group', 'age', 'sex', 'size', 'weight']	True	True	48	https://github.com/OpenNeuroDatasets/ds003799	n/a	n/a	https://github.com/OpenNeuroDatasets/ds003799/tree/main/derivatives/mriqc
ds003800	True	True	['participant_id', 'Gender', 'Age', 'Group', 'MMSE']	False	False	13	https://github.com/OpenNeuroDatasets/ds003800	n/a	n/a	n/a
ds003801	True	True	['participant_id', 'gender', 'age', 'handedness']	False	False	20	https://github.com/OpenNeuroDatasets/ds003801	n/a	n/a	n/a
ds003805	True	True	['participant_id', 'Gender', 'Age', 'Group']	False	False	1	https://github.com/OpenNeuroDatasets/ds003805	n/a	n/a	n/a
ds003810	True	True	['participant_id', 'gender', 'age', 'dominant hand']	False	False	10	https://github.com/OpenNeuroDatasets/ds003810	n/a	n/a	n/a
ds003812	True	False	['participant_id', 'age', 'sex']	False	True	12	https://github.com/OpenNeuroDatasets/ds003812	n/a	https://github.com/OpenNeuroDatasets/ds003812/tree/main/derivatives/freesurfer	n/a
ds003816	True	False	['participant_id']	False	False	36	https://github.com/OpenNeuroDatasets/ds003816	n/a	n/a	n/a
ds003821	True	True	['participant_id', 'exam_date', 'group']	False	True	284	https://github.com/OpenNeuroDatasets/ds003821	n/a	n/a	n/a
ds003822	True	True	['participant_id', 'Original_ID', 'sex', 'age']	False	False	25	https://github.com/OpenNeuroDatasets/ds003822	n/a	n/a	n/a
ds003823	True	True	['participant_id', 'age_group', 'gender', 'handedness', 'condition', 'MRI_pre', 'MRI_post', 'Questionnaire', 'sleep', 'BloodPlasma', 'ses-pre_task-NIHcognition', 'ses-post_task-NIHcognition', 'ses-pre_task-SART', 'ses-post_task-SART', 'task-recall', 'task-recognition', 'ses-calibration_task-labHRV', 'ses-pre_task-labHRV', 'ses-post_task-labHRV', 'ses-home_task-practice', 'ses-pre_task-stress', 'ses-post_task-stress', 'ses-pre_anat-wholebrain', 'ses-post_anat-wholebrain', 'ses-pre_anat-lc', 'ses-post_anat-lc', 'ses-pre_task-rest', 'ses-post_task-rest', 'ses-pre_task-emotionRegulation', 'ses-post_task-emotionRegulation', 'ses-pre_task-rest_ASL', 'ses-post_task-rest_ASL', 'ses-post_task-trainingMimicking', 'ses-post_task-trainingMimicking_ASL', 'ses-post_task-ultimatumGame_behavior', 'ses-post_task-ultimatumGame', 'ses-pre_task-MRS', 'ses-post_task-MRS_1st', 'ses-post_task-MRS_2nd', 'QC_ses-home_task-practice_1excludeRecommend_0goodTouse', 'QC_ses-pre_task-stress_1excludeRecommend_0goodTouse', 'QC_ses-post_task-stress_1excludeRecommend_0goodTouse', 'QC_ses-pre_anat-wholebrain_1excludeRecommend_0goodTouse', 'QC_ses-post_anat-wholebrain_1excludeRecommend_0goodTouse', 'QC_ses-pre_anat-lc_1excludeRecommend_0goodTouse', 'QC_ses-post_anat-lc_1excludeRecommend_0goodTouse', 'QC_ses-pre_task-rest_1excludeRecommend_0goodTouse', 'QC_ses-post_task-rest_1excludeRecommend_0goodTouse', 'QC_ses-pre_task-emotionRegulation_1excludeRecommend_0goodTouse', 'QC_ses-post_task-emotionRegulation_1excludeRecommend_0goodTouse', 'QC_ses-pre_task-rest_ASL_1excludeRecommend_0goodTouse', 'QC_ses-post_task-rest_ASL_1excludeRecommend_0goodTouse', 'QC_ses-post_task-trainingMimicking_1excludeRecommend_0goodTouse', 'QC_ses-post_task-trainingMimicking_ASL_1excludeRecommend_0goodTouse', 'note_ses-pre_MRIdata', 'note_ses-post_MRIdata', 'note-ses-home-practice']	True	True	193	https://github.com/OpenNeuroDatasets/ds003823	n/a	n/a	https://github.com/OpenNeuroDatasets/ds003823/tree/main/derivatives/mriqc
ds003825	True	True	['participant_id', 'age', 'gender', 'native_english', 'language_profile', 'language_spoken_at_home', 'exclude', 'note_IZ']	False	False	50	https://github.com/OpenNeuroDatasets/ds003825	n/a	n/a	n/a
ds003826	True	True	['participant_id', 'age', 'sex', 'group', 'ChQ-ME']	False	True	113	https://github.com/OpenNeuroDatasets/ds003826	n/a	n/a	n/a
ds003830	True	False	['participant_id', 'breed-phenotype', 'age (years)', 'gender ', 'Body weight (kg)', 'displacematn mean absolut (mm)', 'displament mean relative (mm)', 'Medical treatment at the timepoint of MRI', 'Time between last reported seizure to MRI', 'Time between first seizure to MRI', 'Annfalsstyp', 'postictal agression', 'interictal behavioural changes', 'cluster-seizures before MRI', 'Status Epileptikus before MRI', 'Sevofluran level start BOLD (%)', 'Sevofluran level end BOLD (%)', 'HF (/min)', 'RR (/min)']	False	True	37	https://github.com/OpenNeuroDatasets/ds003830	n/a	n/a	n/a
ds003831	True	True	['participant_id', 'age', 'sex', 'group', 'design', 'mod1', 'mod2', 'sham_rpt', 'sham_cnf', 'zemg', 'resp', 'error']	False	True	74	https://github.com/OpenNeuroDatasets/ds003831	n/a	n/a	n/a
ds003836	False	False	n/a	False	True	35	https://github.com/OpenNeuroDatasets/ds003836	n/a	n/a	n/a
ds003838	True	True	['participant_id', 'age', 'sex', 'hand', 'eye', 'NASA_cog_1', 'NASA_phys_1', 'NASA_speed_1', 'NASA_perf_1', 'NASA_effort_1', 'NASA_dissap_1', 'NASA_cog_2', 'NASA_phys_2', 'NASA_speed_2', 'NASA_perf_2', 'NASA_effort_2', 'NASA_dissap_2', 'NASA_cog_3', 'NASA_phys_3', 'NASA_speed_3', 'NASA_perf_3', 'NASA_effort_3', 'NASA_dissap_3', 'EEG_excluded', 'ECG_excluded', 'pupil_excluded', 'behavior_excluded']	False	False	86	https://github.com/OpenNeuroDatasets/ds003838	n/a	n/a	n/a
ds003844	True	True	['participant_id', 'session', 'age', 'sex']	False	False	6	https://github.com/OpenNeuroDatasets/ds003844	n/a	n/a	n/a
ds003846	True	True	['participant_id', 'nr', 'age', 'biological_sex', 'cap_size', 'block_1', 'block_2', 'block_3']	False	False	19	https://github.com/OpenNeuroDatasets/ds003846	n/a	n/a	n/a
ds003848	True	True	['participant_id', 'session', 'age', 'sex']	False	True	6	https://github.com/OpenNeuroDatasets/ds003848	n/a	https://github.com/OpenNeuroDatasets/ds003848/tree/main/derivatives/freesurfer	n/a
ds003849	False	False	n/a	False	True	92	https://github.com/OpenNeuroDatasets/ds003849	n/a	n/a	n/a
ds003850	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003850	n/a	n/a	n/a
ds003858	True	False	['participant_id', 'gender', 'age', 'mb_order']	False	True	12	https://github.com/OpenNeuroDatasets/ds003858	n/a	n/a	n/a
ds003885	True	True	['participant_id', 'date', 'age', 'gender', 'handedness', 'corrected_to_normal_vision']	False	False	24	https://github.com/OpenNeuroDatasets/ds003885	n/a	n/a	n/a
ds003887	True	True	['participant_id', 'date', 'age', 'gender', 'handedness', 'corrected_to_normal_vision', 'english_first_language']	False	False	24	https://github.com/OpenNeuroDatasets/ds003887	n/a	n/a	n/a
ds003922	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	14	https://github.com/OpenNeuroDatasets/ds003922	n/a	n/a	n/a
ds003929	True	True	['participant_id', 'age', 'sex']	False	True	9	https://github.com/OpenNeuroDatasets/ds003929	n/a	n/a	n/a
ds003944	True	True	['participant_id', 'type', 'age', 'gender', 'race', 'ethnicity']	False	False	82	https://github.com/OpenNeuroDatasets/ds003944	n/a	n/a	n/a
ds003947	True	True	['participant_id', 'type', 'age', 'gender', 'race', 'ethnicity']	False	False	61	https://github.com/OpenNeuroDatasets/ds003947	n/a	n/a	n/a
ds003949	True	True	['participant_id', 'exam_date', 'group']	False	True	284	https://github.com/OpenNeuroDatasets/ds003949	n/a	n/a	n/a
ds003950	False	False	n/a	False	True	42	https://github.com/OpenNeuroDatasets/ds003950	n/a	n/a	n/a
ds003959	False	False	n/a	False	True	6	https://github.com/OpenNeuroDatasets/ds003959	n/a	n/a	n/a
ds003965	True	True	['participant_id', 'sex']	False	True	1	https://github.com/OpenNeuroDatasets/ds003965	https://github.com/OpenNeuroDatasets/ds003965/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003965/tree/main/derivatives/freesurfer	n/a
ds003967	True	False	['participant_id', 'sex', 'age', 'dataset']	False	True	60	https://github.com/OpenNeuroDatasets/ds003967	n/a	n/a	n/a
ds003969	True	True	['participant_id', 'gender', 'age', 'group', 'ethnicity', 'first_session', 'sleep', 'education', 'years_of_practice', 'notes']	False	False	98	https://github.com/OpenNeuroDatasets/ds003969	n/a	n/a	n/a
ds003972	True	True	['participant_id', 'sex', 'age']	False	True	8	https://github.com/OpenNeuroDatasets/ds003972	n/a	n/a	n/a
ds003974	False	False	n/a	False	True	52	https://github.com/OpenNeuroDatasets/ds003974	n/a	n/a	n/a
ds003987	True	True	['participant_id', 'UH2_ID', 'session', 'sex', 'age', 'Sess1_Drug', 'Sess2_Drug', 'Sess3_Drug']	False	False	23	https://github.com/OpenNeuroDatasets/ds003987	n/a	n/a	n/a
ds003988	False	False	n/a	False	True	56	https://github.com/OpenNeuroDatasets/ds003988	n/a	n/a	n/a
ds003989	False	False	n/a	False	True	3	https://github.com/OpenNeuroDatasets/ds003989	n/a	n/a	n/a
ds003990	True	True	['participant_id', 'sex']	False	True	6	https://github.com/OpenNeuroDatasets/ds003990	n/a	n/a	n/a
ds003993	False	False	n/a	False	True	2	https://github.com/OpenNeuroDatasets/ds003993	n/a	n/a	n/a
ds003999	True	True	['participant_id', 'sex', 'time_after_stroke', 'pre_score', 'post_score', 'hemisphere', 'type', 'size', 'Broca', 'Wernike', 'Basal', 'Thalamus']	False	True	29	https://github.com/OpenNeuroDatasets/ds003999	n/a	n/a	n/a
ds004000	True	True	['participant_id', 'group']	False	False	43	https://github.com/OpenNeuroDatasets/ds004000	n/a	n/a	n/a
ds004006	True	False	['participant_id', 'age', 'sex']	False	True	41	https://github.com/OpenNeuroDatasets/ds004006	n/a	n/a	n/a
ds004007	False	False	n/a	False	True	25	https://github.com/OpenNeuroDatasets/ds004007	n/a	n/a	n/a
ds004009	False	False	n/a	False	True	33	https://github.com/OpenNeuroDatasets/ds004009	n/a	n/a	n/a
ds004010	True	True	['participant_id', 'Gender', 'Age', 'Group', 'Handedness']	False	False	24	https://github.com/OpenNeuroDatasets/ds004010	n/a	n/a	n/a
ds004011	True	True	['participant_id', 'age', 'sex', 'hand', 'nblocks', 'exclude', 'notes']	False	False	22	https://github.com/OpenNeuroDatasets/ds004011	n/a	n/a	n/a
ds004015	True	True	['participant_id', 'attended_ch', 'gender', 'age', 'orig_study', 'first_bl', 'second_bl', 'third_bl', 'con_order']	False	False	36	https://github.com/OpenNeuroDatasets/ds004015	n/a	n/a	n/a
ds004018	True	False	['participant_id', 'testing_date', 'sex', 'age']	False	False	16	https://github.com/OpenNeuroDatasets/ds004018	n/a	n/a	n/a
ds004019	True	True	['participant_id', 'Age', 'Gender', 'BMI', 'WS', 'Performance']	False	False	62	https://github.com/OpenNeuroDatasets/ds004019	n/a	n/a	n/a
ds004021	True	False	['participant_id']	False	True	32	https://github.com/OpenNeuroDatasets/ds004021	n/a	n/a	n/a
ds004022	True	True	['participant_id', 'age', 'sex', 'Years Since Diagnosis', 'Hand Dominance']	False	False	7	https://github.com/OpenNeuroDatasets/ds004022	n/a	n/a	n/a
ds004024	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	13	https://github.com/OpenNeuroDatasets/ds004024	n/a	n/a	n/a
ds004033	True	True	['participant_id', 'gender', 'age', 'handedness']	False	False	18	https://github.com/OpenNeuroDatasets/ds004033	n/a	n/a	n/a
ds004038	False	False	n/a	False	True	31	https://github.com/OpenNeuroDatasets/ds004038	n/a	n/a	n/a
ds004040	True	False	['participant_id']	False	False	13	https://github.com/OpenNeuroDatasets/ds004040	n/a	n/a	n/a
ds004042	True	False	['participant_id', 'age', 'sex', 'handedness']	False	True	20	https://github.com/OpenNeuroDatasets/ds004042	n/a	n/a	n/a
